id,name,team,countablePlays,averagePPA.all,totalPPA.all,totalPPA.pass,totalPPA.rush,position,season
536443,Darmontre Warr,Western Kentucky,11,-0.419,-4.604,-1.021,-3.583,RB,2014
516309,Keenan Montgomery,Wyoming,2,-0.415,-0.83,-0.83,,WR,2014
3122790,Darius Wade,Boston College,10,-0.411,-4.11,-3.378,-0.731,QB,2014
517752,Sean Hesler,UT San Antonio,2,-0.41,-0.821,-0.821,,WR,2014
548142,Connor Mitch,South Carolina,9,-0.41,-3.686,-3.46,-0.227,QB,2014
3126095,Jon'Vea Johnson,Toledo,2,-0.409,-0.819,-0.819,,WR,2014
531323,Marlon Seets,Louisiana Tech,6,-0.408,-2.449,,-2.449,RB,2014
504776,Tyler Anderson,Oregon State,10,-0.408,-4.082,-0.811,-3.27,FB,2014
505596,Jauan Latney,James Madison,1,-0.407,-0.407,,-0.407,RB,2014
518394,Macon Plewa,Iowa,9,-0.403,-3.631,-2.165,-1.466,FB,2014
536362,Alvin Jelks,San José State,6,-0.403,-2.42,-0.404,-2.016,RB,2014
551163,Marquette Washington,New Mexico State,10,-0.396,-3.964,,-3.964,RB,2014
3124013,Jamal Custis,Syracuse,6,-0.395,-2.369,-1.628,-0.741,WR,2014
517211,Stephen Rivers,Vanderbilt,68,-0.387,-26.285,-25.144,-1.141,QB,2014
3122552,Jonathan Haden,Arizona,1,-0.378,-0.378,-0.378,,RB,2014
534207,Andrew Price,UNLV,5,-0.378,-1.891,-1.891,,TE,2014
530996,Jahleel Pinner,USC,4,-0.361,-1.445,-0.927,-0.518,FB,2014
536273,Charles Bertoli,Boise State,9,-0.355,-3.191,,-3.191,RB,2014
547020,Kalvin Cline,Virginia Tech,1,-0.352,-0.352,-0.352,,TE,2014
546597,Cameron Clear,Texas A&M,5,-0.344,-1.72,-1.72,,TE,2014
3139487,Vincent Testaverde,Texas Tech,27,-0.342,-9.244,-8.529,-0.716,QB,2014
512223,Trey Fetner,South Alabama,1,-0.335,-0.335,,-0.335,QB,2014
501683,Sam Cooper,Clemson,2,-0.331,-0.663,-0.663,,TE,2014
513128,Malcolm Faciane,Alabama,2,-0.329,-0.657,-0.657,,TE,2014
549763,Zaire Williams,Temple,7,-0.327,-2.291,,-2.291,RB,2014
504705,Kyle Middlebrooks,Arizona State,7,-0.319,-2.235,,-2.235,RB,2014
3125383,Damoun Patterson,Utah State,4,-0.319,-1.275,-0.208,-1.067,WR,2014
500577,LeKendrick Williams,Fresno State,22,-0.317,-6.973,-8.62,1.647,WR,2014
506309,Logan Hallock,Appalachian State,3,-0.315,-0.946,-0.946,,QB,2014
513601,Chris Pohlman,Bowling Green,13,-0.313,-4.072,-0.886,-3.186,TE,2014
3124043,Tyrell Clay,UT San Antonio,3,-0.297,-0.892,,-0.892,RB,2014
515588,Orville Reynolds,Wake Forest,82,-0.295,-24.166,-6.277,-17.889,RB,2014
534337,Khalif Herbin,Temple,14,-0.291,-4.07,-3.103,-0.967,WR,2014
545387,Brandon Harris,Iowa State,1,-0.288,-0.288,-0.288,,WR,2014
550366,Rodney Hall,Texas Tech,1,-0.287,-0.287,-0.287,,RB,2014
545683,Brent Stockstill,Middle Tennessee,5,-0.284,-1.421,1.198,-2.619,QB,2014
552782,Brogan Roback,Eastern Michigan,34,-0.278,-9.45,-5.959,-3.49,QB,2014
518129,Logan Sweet,UCLA,1,-0.271,-0.271,-0.271,,WR,2014
517323,Justus Pickett,Tennessee,24,-0.269,-6.46,-1.311,-5.15,RB,2014
545472,Conor Rhoda,Minnesota,1,-0.268,-0.268,-0.268,,QB,2014
3123706,Terrance Hollingsworth,Arkansas State,41,-0.267,-10.952,-0.401,-10.55,RB,2014
550501,Jordan Smallwood,Oklahoma,7,-0.265,-1.855,-1.855,,WR,2014
545221,Parker Boehme,Duke,5,-0.262,-1.311,-3.974,2.663,QB,2014
550754,Jeremiah Briscoe,UAB,56,-0.262,-14.672,-14.634,-0.038,QB,2014
3141156,M Jones,Texas State,2,-0.26,-0.521,,-0.521,RB,2014
534618,Jarvis Leverett Jr.,Kansas State,20,-0.259,-5.173,,-5.173,RB,2014
3124056,Brady Jones,UT San Antonio,16,-0.258,-4.134,1.907,-6.042,WR,2014
3125943,Andrew Libby,UMass,10,-0.257,-2.569,-1.7,-0.868,FB,2014
3134705,Jeffie Johnson,Ohio State,1,-0.254,-0.254,,-0.254,RB,2014
546734,Matt Alviti,Northwestern,12,-0.247,-2.965,-2.565,-0.4,QB,2014
536139,Neal Burcham,SMU,54,-0.246,-13.269,-13.425,0.156,QB,2014
3133358,Darious Crawley,Kansas,14,-0.245,-3.43,0.029,-3.459,WR,2014
546051,Elijah Wellman,West Virginia,7,-0.244,-1.706,-0.841,-0.865,TE,2014
537842,Dontavis Crocker,Georgia State,18,-0.235,-4.223,-0.143,-4.08,RB,2014
3125749,Brandon English,Bowling Green,3,-0.232,-0.697,,-0.697,RB,2014
536561,Lamarq Caldwell,Florida International,17,-0.23,-3.913,-0.933,-2.98,RB,2014
537103,Martese Jackson,Florida Atlantic,18,-0.229,-4.123,0.462,-4.585,RB,2014
518173,Chris Hokokian,San Diego State,2,-0.228,-0.456,,-0.456,FB,2014
550114,Ryan Buchanan,Ole Miss,25,-0.223,-5.578,-6.236,0.658,QB,2014
3125292,Limihai Hifo,San José State,24,-0.223,-5.361,-0.798,-4.562,RB,2014
519816,Luke Seeker,SMU,29,-0.22,-6.372,-3.319,-3.053,RB,2014
511987,Jerry Neuheisel,UCLA,42,-0.217,-9.112,-9.112,,QB,2014
548031,Joseph Ajeigbe,Duke,43,-0.215,-9.234,2.089,-11.323,RB,2014
3124095,Isaiah Robinson,Wake Forest,109,-0.213,-23.186,0.642,-23.827,RB,2014
546469,Ryan Burns,Stanford,4,-0.205,-0.82,-1.285,0.465,QB,2014
503091,Sam Stratton,Wyoming,11,-0.204,-2.241,-1.99,-0.25,QB,2014
3125861,Miles Hibbler,Kent State,16,-0.203,-3.254,-1.863,-1.391,RB,2014
537102,Jeremy Gaskins,Florida Atlantic,10,-0.202,-2.017,0.058,-2.074,RB,2014
550873,Greg Hankerson,Florida Atlantic,52,-0.2,-10.395,-10.857,0.462,QB,2014
518128,Tyler Scott,UCLA,2,-0.196,-0.391,-0.391,,WR,2014
552212,Tyler Cogswell,Cincinnati,1,-0.195,-0.195,-0.195,,TE,2014
3123205,Vincent Lowe,Old Dominion,21,-0.194,-4.078,-4.163,0.085,RB,2014
517960,Dallas Tidwell,Troy,6,-0.194,-1.162,-1.162,,QB,2014
521145,Jordan Broadnax,UMass,14,-0.193,-2.709,-0.549,-2.159,RB,2014
549298,L.A. Ramsby,Georgia Southern,15,-0.191,-2.861,,-2.861,RB,2014
501523,Mack Brown,Florida,25,-0.188,-4.691,-0.107,-4.584,RB,2014
3138758,Brodrick Yancy,Temple,10,-0.187,-1.868,-1.868,,WR,2014
557219,Raymond Taylor,Oklahoma State,16,-0.186,-2.969,,-2.969,RB,2014
514234,Derek Watt,Wisconsin,1,-0.183,-0.183,,-0.183,FB,2014
3121409,Noah Brown,Ohio State,2,-0.178,-0.356,1.123,-1.479,WR,2014
545685,Kamani Thomas,Middle Tennessee,3,-0.177,-0.531,,-0.531,RB,2014
546510,Omar Stover,Wyoming,4,-0.176,-0.704,-0.102,-0.603,RB,2014
517034,Vad Lee,James Madison,44,-0.175,-7.686,-9.153,1.467,QB,2014
548076,Johnell Barnes,Duke,45,-0.174,-7.808,-7.108,-0.7,WR,2014
3128400,Martinez Syria,Iowa State,21,-0.173,-3.63,0.015,-3.645,RB,2014
504731,Austin Hinder,California,6,-0.167,-1.003,-0.33,-0.673,QB,2014
503471,Kevin Pope,SMU,45,-0.167,-7.511,-4.524,-2.987,RB,2014
480211,Andre Debose,Florida,7,-0.166,-1.163,-3.399,2.236,WR,2014
550159,Adam Weber,Kansas State,1,-0.165,-0.165,,-0.165,FB,2014
550468,Gerald Holmes,Michigan State,15,-0.164,-2.454,,-2.454,RB,2014
531542,Sam Brunner,Ball State,1,-0.163,-0.163,-0.163,,TE,2014
550240,Dre'Vian Young,Utah,4,-0.162,-0.647,,-0.647,RB,2014
3125848,Kenny Jones,Eastern Michigan,5,-0.156,-0.779,-1.624,0.845,WR,2014
546706,Shane Morris,Michigan,47,-0.154,-7.222,-11.697,4.475,QB,2014
3122122,Alton Howard,Tennessee,6,-0.154,-0.925,-0.925,,WR,2014
547549,Chris Laviano,Rutgers,34,-0.151,-5.121,-9.769,4.648,QB,2014
500975,Connor Reilly,Temple,23,-0.148,-3.412,-3.417,0.005,QB,2014
552777,Kylen Towner,Western Kentucky,8,-0.148,-1.183,,-1.183,WR,2014
545838,Jonathan Jean-Bart,Georgia State,2,-0.146,-0.291,,-0.291,RB,2014
3123738,Myles Campbell,Georgia Southern,2,-0.145,-0.289,-1.088,0.799,WR,2014
552316,Cole Chiappialle,Penn State,22,-0.142,-3.125,,-3.125,RB,2014
545841,Gerald Howse,Georgia State,56,-0.142,-7.969,-1.542,-6.427,RB,2014
546483,Clayton Mitchem,New Mexico,23,-0.142,-3.269,-3.393,0.125,QB,2014
552513,Jared Lebowitz,UNLV,71,-0.14,-9.97,-11.454,1.484,QB,2014
511348,Jerron Seymour,Vanderbilt,27,-0.139,-3.74,-1.908,-1.832,RB,2014
3139432,Brandon Byrd,Marshall,23,-0.138,-3.184,,-3.184,RB,2014
534645,Austin Hays,Oklahoma State,13,-0.137,-1.784,-1.784,,WR,2014
536195,Quintavius Burdette,Ole Miss,9,-0.137,-1.237,-1.237,,WR,2014
531222,Grant Rohach,Iowa State,62,-0.137,-8.491,-11.004,2.513,QB,2014
506682,Duvall Smith,Georgia State,53,-0.135,-7.141,1.788,-8.929,RB,2014
531955,Collin Michael,Buffalo,1,-0.135,-0.135,-0.135,,QB,2014
546098,Nick Byrne,Louisiana,6,-0.132,-0.791,-0.791,,TE,2014
512988,Ryan Brumfield,Eastern Michigan,107,-0.131,-14.051,-4.443,-9.607,RB,2014
505319,Ricky Seale,Stanford,25,-0.13,-3.243,0.331,-3.574,RB,2014
532005,Trey Wilkins,Vanderbilt,11,-0.129,-1.421,-1.421,,WR,2014
535662,Matt Giachinta,Army,46,-0.127,-5.844,,-5.844,RB,2014
545284,Austin Wilson,Syracuse,60,-0.126,-7.573,-1.453,-6.121,QB,2014
546864,D.J. Spurling,Wisconsin,2,-0.126,-0.251,,-0.251,FB,2014
512428,Deanthonie Summerhill,Tennessee,15,-0.126,-1.893,,-1.893,RB,2014
3128397,Jauan Wesley,Iowa State,20,-0.125,-2.498,-1.855,-0.643,WR,2014
501563,Jake Heaps,Miami,15,-0.125,-1.876,-2.108,0.232,QB,2014
3122757,Jarred Craft,Louisiana Tech,85,-0.124,-10.537,-0.334,-10.203,RB,2014
3128774,Kalen Ballage,Arizona State,40,-0.124,-4.948,4.349,-9.297,RB,2014
546693,Tommy Myers,Connecticut,2,-0.12,-0.239,-0.239,,TE,2014
514294,Spencer Treadwell,Miami (OH),16,-0.118,-1.884,-0.291,-1.593,RB,2014
552109,Damien Haskins,Oregon State,19,-0.118,-2.248,-1.412,-0.836,RB,2014
546204,Xavier Hall,New Mexico State,101,-0.118,-11.94,-1.415,-10.524,RB,2014
532065,Nathan Peterman,Tennessee,29,-0.115,-3.329,-5.356,2.028,QB,2014
530328,Tyler Cameron,Wake Forest,22,-0.112,-2.456,-3.117,0.661,QB,2014
549206,Khalid Abdullah,James Madison,23,-0.112,-2.587,-1.285,-1.303,RB,2014
546197,Eddie Printz,Missouri,1,-0.111,-0.111,-0.111,,QB,2014
536056,Juwan Lewis,Eastern Michigan,1,-0.109,-0.109,,-0.109,RB,2014
535899,D.J. Jones,Akron,16,-0.108,-1.728,-0.191,-1.537,RB,2014
3116456,William Crest Jr.,West Virginia,8,-0.107,-0.857,-3.45,2.592,WR,2014
549802,Darius Tice,South Florida,48,-0.106,-5.098,6.197,-11.295,RB,2014
3125255,Hunter Vaughn,South Alabama,84,-0.105,-8.82,-5.184,-3.636,QB,2014
514286,Drew Kummer,Miami (OH),12,-0.105,-1.265,-0.767,-0.498,QB,2014
3125902,Ron Johnson,Connecticut,106,-0.105,-11.099,-0.706,-10.393,RB,2014
3140885,Spenc Mcginnis,Miami (OH),1,-0.104,-0.104,,-0.104,RB,2014
503742,John Dunmore,Buffalo,5,-0.103,-0.515,-0.515,,WR,2014
533294,Graham Nabity,Nebraska,2,-0.103,-0.206,,-0.206,RB,2014
503233,Donnell Kirkwood,Minnesota,29,-0.102,-2.948,,-2.948,RB,2014
3123969,Ito Smith,Southern Mississippi,126,-0.1,-12.551,2.181,-14.732,RB,2014
550246,Nathan Strock,Kent State,54,-0.099,-5.348,-9.613,4.265,QB,2014
3121413,Johnnie Dixon,Ohio State,5,-0.099,-0.497,-0.153,-0.344,WR,2014
547163,Ra'Shaad Samples,Oklahoma State,3,-0.098,-0.295,-0.295,,WR,2014
514749,Matt Floyd,South Alabama,55,-0.098,-5.372,-5.19,-0.182,QB,2014
550268,Jordan Gehrke,Colorado,55,-0.098,-5.402,-7.166,1.764,QB,2014
3122972,Josh Greer,North Texas,59,-0.097,-5.747,-8.927,3.18,QB,2014
532173,Devin Powell,Tulane,31,-0.096,-2.975,-8.075,5.1,QB,2014
3116723,NaQuan Brown,NC State,2,-0.095,-0.191,-0.191,,WR,2014
549984,Ralph Webb,Vanderbilt,232,-0.094,-21.731,-6.327,-15.404,RB,2014
545417,Montell Cozart,Kansas,180,-0.094,-16.849,-12.898,-3.95,QB,2014
552022,Zach Green,Arizona,7,-0.093,-0.652,,-0.652,RB,2014
519225,Anthony Meray,Kent State,57,-0.093,-5.294,-0.885,-4.409,RB,2014
501541,Rob Bolden,Eastern Michigan,149,-0.091,-13.536,-21.53,7.994,QB,2014
534388,Daniel Brunskill,San Diego State,9,-0.09,-0.812,-0.812,,TE,2014
3126159,Terrell Green,East Carolina,2,-0.09,-0.179,-0.179,,WR,2014
3139591,Quinton Flowers,South Florida,33,-0.089,-2.937,-6.04,3.103,QB,2014
3122119,Ish Witter,Missouri,29,-0.089,-2.569,-1.162,-1.407,RB,2014
500803,Reggie Pegram,North Texas,134,-0.089,-11.886,-9.157,-2.729,RB,2014
501268,Billy Cosh,Houston,9,-0.088,-0.789,-0.789,,QB,2014
514590,Brandon Swindall,Utah State,8,-0.088,-0.703,-0.703,,WR,2014
3125774,Zach Nicholas,Buffalo,6,-0.087,-0.524,-0.166,-0.358,RB,2014
550039,Marcus Davis,Auburn,18,-0.086,-1.554,-1.108,-0.446,WR,2014
559728,Derrell Scott,Tennessee,11,-0.086,-0.945,,-0.945,RB,2014
534466,Daniel Brooks,Oklahoma,6,-0.086,-0.516,,-0.516,RB,2014
3124039,Blake Bogenschutz,UT San Antonio,54,-0.083,-4.507,-5.696,1.188,QB,2014
3124104,Devin Pike,Wake Forest,9,-0.083,-0.748,-0.593,-0.156,TE,2014
3122157,Wade Freebeck,Vanderbilt,83,-0.082,-6.809,-5.073,-1.736,QB,2014
531103,Dennis Andrews,Georgia Tech,17,-0.081,-1.376,-1.104,-0.272,WR,2014
3126080,Papi White,Ohio,7,-0.081,-0.565,0.532,-1.097,WR,2014
147386,Josh Smith,Akron,5,-0.081,-0.406,-0.406,,WR,2014
552353,Tim DiGiorgio,Temple,1,-0.081,-0.081,-0.081,,QB,2014
545546,Javin Webb,Houston,20,-0.08,-1.603,-0.084,-1.52,RB,2014
511308,Garrett Leatham,NC State,6,-0.079,-0.472,0.161,-0.633,QB,2014
511603,Tommylee Lewis,Northern Illinois,17,-0.078,-1.32,-1.849,0.529,WR,2014
547541,Justin Goodwin,Rutgers,91,-0.077,-7.018,2.193,-9.211,RB,2014
517429,Josh Clemons,Kentucky,9,-0.077,-0.695,,-0.695,RB,2014
3133566,Charles Walker,Kentucky,1,-0.076,-0.076,-0.076,,WR,2014
536220,Nate McLaurin,Nevada,11,-0.074,-0.818,,-0.818,RB,2014
550587,Zack Greenlee,Fresno State,52,-0.074,-3.839,-6.42,2.581,QB,2014
512346,Tyler Cain,Louisiana Monroe,121,-0.073,-8.786,1.295,-10.081,WR,2014
549947,Dakwa Nichols,NC State,10,-0.072,-0.724,,-0.724,RB,2014
503727,Heath Jackson,Bowling Green,48,-0.069,-3.289,-3.289,,WR,2014
514510,Taariq Allen,Nebraska,16,-0.068,-1.081,-1.081,,WR,2014
505049,Jeremy Higgins,Hawai'i,24,-0.068,-1.638,-1.638,,QB,2014
545648,Cory Hunter,East Carolina,7,-0.067,-0.467,,-0.467,RB,2014
511394,Horactio Banks,Ball State,81,-0.066,-5.375,-0.763,-4.611,RB,2014
550726,Rashad Hall,Utah State,54,-0.066,-3.588,-2.377,-1.211,RB,2014
531879,Carl Caldwell,North Texas,21,-0.064,-1.352,-1.352,,WR,2014
547347,Paco Solano,Air Force,9,-0.063,-0.566,,-0.566,RB,2014
3122816,Nat Dixon,Boston College,2,-0.063,-0.125,-0.125,,WR,2014
552746,Michael Julian,Toledo,27,-0.063,-1.693,-3.071,1.378,QB,2014
518943,Eric Davidson,Appalachian State,20,-0.063,-1.26,,-1.26,RB,2014
517805,David Glasco II,UT San Antonio,162,-0.062,-10.049,-5.398,-4.651,RB,2014
546675,Tim Boyle,Connecticut,68,-0.061,-4.136,-2.803,-1.333,QB,2014
511690,Justice Hayes,Michigan,64,-0.06,-3.861,0.657,-4.518,RB,2014
535083,Spencer McInnis,Miami (OH),75,-0.059,-4.442,4.942,-9.383,RB,2014
512423,DeAnthony Arnett,Michigan State,3,-0.058,-0.173,-0.173,,WR,2014
503798,Adrian Flemming,Syracuse,21,-0.057,-1.189,-0.22,-0.969,WR,2014
551182,Dontravious Wilson,UCF,112,-0.057,-6.354,-5.019,-1.335,RB,2014
3125924,J.T. Blyden,UMass,48,-0.056,-2.69,-0.443,-2.248,RB,2014
545456,Berkley Edwards,Minnesota,35,-0.055,-1.942,-0.589,-1.353,RB,2014
533307,Stephen Buckley,Northwestern,4,-0.053,-0.212,-0.212,,WR,2014
3124613,Wyatt Demps,Nevada,8,-0.052,-0.413,-0.413,,WR,2014
3116775,Marshawn Williams,Virginia Tech,126,-0.052,-6.604,0.181,-6.786,RB,2014
499807,Nick Montana,Tulane,86,-0.05,-4.27,-5.773,1.503,QB,2014
3123648,Jaylan Barbour,Appalachian State,4,-0.05,-0.2,-0.2,,WR,2014
545275,Mitch Kimble,Syracuse,31,-0.05,-1.553,-4.711,3.158,QB,2014
546318,Kelvin Taylor,Florida,121,-0.049,-5.877,-5.802,-0.075,RB,2014
506139,Andrew Dean,New Mexico State,5,-0.048,-0.24,-0.24,,TE,2014
545452,Eric Carter,Minnesota,1,-0.048,-0.048,-0.048,,WR,2014
530541,Brenden Motley,Virginia Tech,16,-0.047,-0.75,-1.365,0.615,QB,2014
3124518,Deron Thompson,Colorado State,23,-0.047,-1.08,,-1.08,RB,2014
531069,Johnathan Gray,Texas,174,-0.046,-8.027,-3.463,-4.564,RB,2014
546410,Thomas Tucker,San José State,24,-0.046,-1.093,0.636,-1.729,RB,2014
515874,Stephen Hogan,Arkansas State,8,-0.045,-0.36,-1.029,0.669,QB,2014
550193,Damon Washington,Miami (OH),4,-0.045,-0.179,,-0.179,RB,2014
537012,Nick Schuessler,Clemson,15,-0.044,-0.667,1.357,-2.025,QB,2014
501033,Matt Joeckel,TCU,24,-0.044,-1.063,-4.444,3.381,QB,2014
518139,Dustin Garrison,West Virginia,21,-0.044,-0.917,1.611,-2.528,RB,2014
503343,Zach Zwinak,Penn State,40,-0.041,-1.651,,-1.651,RB,2014
512837,Malcolm Brown,Texas,204,-0.04,-8.148,-4.626,-3.521,RB,2014
512789,Brandon Betancourt,New Mexico State,64,-0.04,-2.544,-2.682,0.138,RB,2014
3116757,Prince-Tyson Gulley,Syracuse,156,-0.039,-6.143,-1.134,-5.008,RB,2014
3128840,Alex Gardner,Florida International,122,-0.037,-4.486,-2.018,-2.469,RB,2014
545834,Darrin Laufasa,UTEP,20,-0.037,-0.734,-0.365,-0.368,RB,2014
550339,Nick Holley,Kent State,166,-0.036,-6.021,0.227,-6.248,QB,2014
517433,Marcus Caffey,Georgia State,100,-0.035,-3.532,0.442,-3.974,RB,2014
